"name_2","N_SALES_QUARTILE","N_OVER_UNDER","count"
"ELLIS CROSSING TWNHMS PH2","Q1","over",3
"ELLIS CROSSING TWNHMS PH2","Q1","under",0
"ELLIS CROSSING TWNHMS PH2","Q2","accurate",4
"ELLIS CROSSING TWNHMS PH2","Q2","over",0
"ELLIS CROSSING TWNHMS PH2","Q2","under",1
"ELLIS CROSSING TWNHMS PH2","Q3","accurate",5
"ELLIS CROSSING TWNHMS PH2","Q3","over",0
"ELLIS CROSSING TWNHMS PH2","Q3","under",0
"ELLIS CROSSING TWNHMS PH2","Q4","accurate",2
"ELLIS CROSSING TWNHMS PH2","Q4","over",0
"ELLIS CROSSING TWNHMS PH2","Q4","under",3
"ELLIS RD PH 3C","Q1","accurate",20
"ELLIS RD PH 3C","Q1","over",1
"ELLIS RD PH 3C","Q1","under",0
"ELLIS RD PH 3C","Q2","accurate",14
"ELLIS RD PH 3C","Q2","over",1
"ELLIS RD PH 3C","Q2","under",6
"ELLIS RD PH 3C","Q3","accurate",6
"ELLIS RD PH 3C","Q3","over",8
"ELLIS RD PH 3C","Q3","under",6
"ELLIS RD PH 3C","Q4","accurate",14
"ELLIS RD PH 3C","Q4","over",1
"ELLIS RD PH 3C","Q4","under",6
"ELLIS RD TWNHMS 3C","Q1","accurate",6
"ELLIS RD TWNHMS 3C","Q1","over",2
"ELLIS RD TWNHMS 3C","Q1","under",0
"ELLIS RD TWNHMS 3C","Q2","accurate",8
"ELLIS RD TWNHMS 3C","Q2","over",0
"ELLIS RD TWNHMS 3C","Q2","under",0
"ELLIS RD TWNHMS 3C","Q3","accurate",8
"ELLIS RD TWNHMS 3C","Q3","over",0
"ELLIS RD TWNHMS 3C","Q3","under",0
"ELLIS RD TWNHMS 3C","Q4","accurate",7
"ELLIS RD TWNHMS 3C","Q4","over",0
"ELLIS RD TWNHMS 3C","Q4","under",1
"ELLIS ROAD TWNHMS PH 1&2","Q1","accurate",6
"ELLIS ROAD TWNHMS PH 1&2","Q1","over",35
"ELLIS ROAD TWNHMS PH 1&2","Q1","under",0
"ELLIS ROAD TWNHMS PH 1&2","Q2","accurate",31
"ELLIS ROAD TWNHMS PH 1&2","Q2","over",3
"ELLIS ROAD TWNHMS PH 1&2","Q2","under",0
"ELLIS ROAD TWNHMS PH 1&2","Q3","accurate",39
"ELLIS ROAD TWNHMS PH 1&2","Q3","over",0
"ELLIS ROAD TWNHMS PH 1&2","Q3","under",0
"ELLIS ROAD TWNHMS PH 1&2","Q4","accurate",14
"ELLIS ROAD TWNHMS PH 1&2","Q4","over",0
"ELLIS ROAD TWNHMS PH 1&2","Q4","under",21
"ELLIS ROAD TWNHMS PH 3B","Q1","accurate",12
"ELLIS ROAD TWNHMS PH 3B","Q1","over",16
"ELLIS ROAD TWNHMS PH 3B","Q1","under",0
"ELLIS ROAD TWNHMS PH 3B","Q2","accurate",20
"ELLIS ROAD TWNHMS PH 3B","Q2","over",7
"ELLIS ROAD TWNHMS PH 3B","Q2","under",1
"ELLIS ROAD TWNHMS PH 3B","Q3","accurate",22
"ELLIS ROAD TWNHMS PH 3B","Q3","over",0
"ELLIS ROAD TWNHMS PH 3B","Q3","under",4
"ELLIS ROAD TWNHMS PH 3B","Q4","accurate",14
"ELLIS ROAD TWNHMS PH 3B","Q4","over",0
"ELLIS ROAD TWNHMS PH 3B","Q4","under",13
"ELM GROVE","Q1","accurate",15
"ELM GROVE","Q1","over",7
"ELM GROVE","Q1","under",0
"ELM GROVE","Q2","accurate",17
"ELM GROVE","Q2","over",4
"ELM GROVE","Q2","under",1
"ELM GROVE","Q3","accurate",13
"ELM GROVE","Q3","over",4
"ELM GROVE","Q3","under",5
"ELM GROVE","Q4","accurate",15
"ELM GROVE","Q4","over",0
"ELM GROVE","Q4","under",7
"EMORYWOOD ESTATES","Q1","accurate",2
"EMORYWOOD ESTATES","Q1","over",1
"EMORYWOOD ESTATES","Q1","under",0
"EMORYWOOD ESTATES","Q2","accurate",0
"EMORYWOOD ESTATES","Q2","over",2
"EMORYWOOD ESTATES","Q2","under",1
"EMORYWOOD ESTATES","Q3","accurate",1
"EMORYWOOD ESTATES","Q3","over",0
"EMORYWOOD ESTATES","Q3","under",1
"EMORYWOOD ESTATES","Q4","accurate",3
"EMORYWOOD ESTATES","Q4","over",0
"EMORYWOOD ESTATES","Q4","under",0
"ENCLAVE AT LEESVILLE","Q1","accurate",6
"ENCLAVE AT LEESVILLE","Q1","over",6
"ENCLAVE AT LEESVILLE","Q1","under",0
"ENCLAVE AT LEESVILLE","Q2","accurate",8
"ENCLAVE AT LEESVILLE","Q2","over",1
"ENCLAVE AT LEESVILLE","Q2","under",2
"ENCLAVE AT LEESVILLE","Q3","accurate",8
"ENCLAVE AT LEESVILLE","Q3","over",1
"ENCLAVE AT LEESVILLE","Q3","under",2
"ENCLAVE AT LEESVILLE","Q4","accurate",5
"ENCLAVE AT LEESVILLE","Q4","over",2
"ENCLAVE AT LEESVILLE","Q4","under",4
"ENO FOREST","Q1","accurate",2
"ENO FOREST","Q1","over",1
"ENO FOREST","Q1","under",0
"ENO FOREST","Q2","accurate",1
"ENO FOREST","Q2","over",0
"ENO FOREST","Q2","under",1
"ENO FOREST","Q3","accurate",1
"ENO FOREST","Q3","over",1
"ENO FOREST","Q3","under",0
"ENO FOREST","Q4","accurate",1
"ENO FOREST","Q4","over",0
"ENO FOREST","Q4","under",2
"ERO TRACE","Q1","accurate",5
"ERO TRACE","Q1","over",11
"ERO TRACE","Q1","under",0
"ERO TRACE","Q2","accurate",12
"ERO TRACE","Q2","over",3
"ERO TRACE","Q2","under",0
"ERO TRACE","Q3","accurate",12
"ERO TRACE","Q3","over",2
"ERO TRACE","Q3","under",1
"ERO TRACE","Q4","accurate",7
"ERO TRACE","Q4","over",0
"ERO TRACE","Q4","under",9
"ERWINWOOD","Q1","accurate",2
"ERWINWOOD","Q1","over",6
"ERWINWOOD","Q1","under",0
"ERWINWOOD","Q2","accurate",6
"ERWINWOOD","Q2","over",1
"ERWINWOOD","Q2","under",0
"ERWINWOOD","Q3","accurate",8
"ERWINWOOD","Q3","over",0
"ERWINWOOD","Q3","under",0
"ERWINWOOD","Q4","accurate",4
"ERWINWOOD","Q4","over",0
"ERWINWOOD","Q4","under",2
"EVERWOOD","Q1","accurate",0
"EVERWOOD","Q1","over",1
"EVERWOOD","Q1","under",1
"EVERWOOD","Q2","accurate",0
"EVERWOOD","Q2","over",1
"EVERWOOD","Q2","under",1
"EVERWOOD","Q3","accurate",2
"EVERWOOD","Q3","over",0
"EVERWOOD","Q3","under",0
"EVERWOOD","Q4","accurate",0
"EVERWOOD","Q4","over",1
"EVERWOOD","Q4","under",1
"FAIRFIELD/KINGSLEY ESTATE","Q1","accurate",8
"FAIRFIELD/KINGSLEY ESTATE","Q1","over",5
"FAIRFIELD/KINGSLEY ESTATE","Q1","under",4
"FAIRFIELD/KINGSLEY ESTATE","Q2","accurate",10
"FAIRFIELD/KINGSLEY ESTATE","Q2","over",4
"FAIRFIELD/KINGSLEY ESTATE","Q2","under",2
"FAIRFIELD/KINGSLEY ESTATE","Q3","accurate",13
"FAIRFIELD/KINGSLEY ESTATE","Q3","over",1
"FAIRFIELD/KINGSLEY ESTATE","Q3","under",2
"FAIRFIELD/KINGSLEY ESTATE","Q4","accurate",9
"FAIRFIELD/KINGSLEY ESTATE","Q4","over",2
"FAIRFIELD/KINGSLEY ESTATE","Q4","under",5
"FAIRWAY TOWNS","Q1","accurate",2
"FAIRWAY TOWNS","Q1","over",0
"FAIRWAY TOWNS","Q1","under",0
"FAIRWAY TOWNS","Q2","accurate",1
"FAIRWAY TOWNS","Q2","over",0
"FAIRWAY TOWNS","Q2","under",0
"FAIRWAY TOWNS","Q3","accurate",1
"FAIRWAY TOWNS","Q3","over",0
"FAIRWAY TOWNS","Q3","under",0
"FAIRWAY TOWNS","Q4","accurate",0
"FAIRWAY TOWNS","Q4","over",0
"FAIRWAY TOWNS","Q4","under",1
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q1","accurate",6
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q1","over",1
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q1","under",0
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q2","accurate",4
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q2","over",2
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q2","under",1
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q3","accurate",1
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q3","over",3
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q3","under",2
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q4","accurate",0
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q4","over",2
"FALLS VILLAGE GOLF COURSE COMMUNITY","Q4","under",5
"FAYETTEVILLE AND COOK RD","Q1","accurate",0
"FAYETTEVILLE AND COOK RD","Q1","over",14
"FAYETTEVILLE AND COOK RD","Q1","under",2
"FAYETTEVILLE AND COOK RD","Q2","accurate",7
"FAYETTEVILLE AND COOK RD","Q2","over",7
"FAYETTEVILLE AND COOK RD","Q2","under",1
"FAYETTEVILLE AND COOK RD","Q3","accurate",10
"FAYETTEVILLE AND COOK RD","Q3","over",1
"FAYETTEVILLE AND COOK RD","Q3","under",4
"FAYETTEVILLE AND COOK RD","Q4","accurate",5
"FAYETTEVILLE AND COOK RD","Q4","over",1
"FAYETTEVILLE AND COOK RD","Q4","under",10
"FAYETTEVILLE AND HOMELAND","Q1","accurate",1
"FAYETTEVILLE AND HOMELAND","Q1","over",4
"FAYETTEVILLE AND HOMELAND","Q1","under",0
"FAYETTEVILLE AND HOMELAND","Q2","accurate",3
"FAYETTEVILLE AND HOMELAND","Q2","over",0
"FAYETTEVILLE AND HOMELAND","Q2","under",3
"FAYETTEVILLE AND HOMELAND","Q3","accurate",0
"FAYETTEVILLE AND HOMELAND","Q3","over",2
"FAYETTEVILLE AND HOMELAND","Q3","under",0
"FAYETTEVILLE AND HOMELAND","Q4","accurate",3
"FAYETTEVILLE AND HOMELAND","Q4","over",1
"FAYETTEVILLE AND HOMELAND","Q4","under",0
"FENDOL FARMS TWNHM","Q1","accurate",0
"FENDOL FARMS TWNHM","Q1","over",16
"FENDOL FARMS TWNHM","Q1","under",0
"FENDOL FARMS TWNHM","Q2","accurate",11
"FENDOL FARMS TWNHM","Q2","over",4
"FENDOL FARMS TWNHM","Q2","under",0
"FENDOL FARMS TWNHM","Q3","accurate",13
"FENDOL FARMS TWNHM","Q3","over",0
"FENDOL FARMS TWNHM","Q3","under",2
"FENDOL FARMS TWNHM","Q4","accurate",2
"FENDOL FARMS TWNHM","Q4","over",0
"FENDOL FARMS TWNHM","Q4","under",14
"FIELDSTONE","Q1","accurate",2
"FIELDSTONE","Q1","over",6
"FIELDSTONE","Q1","under",1
"FIELDSTONE","Q2","accurate",6
"FIELDSTONE","Q2","over",2
"FIELDSTONE","Q2","under",0
"FIELDSTONE","Q3","accurate",6
"FIELDSTONE","Q3","over",2
"FIELDSTONE","Q3","under",0
"FIELDSTONE","Q4","accurate",4
"FIELDSTONE","Q4","over",0
"FIELDSTONE","Q4","under",5
"FINLEY FOREST","Q1","accurate",5
"FINLEY FOREST","Q1","over",15
"FINLEY FOREST","Q1","under",0
"FINLEY FOREST","Q2","accurate",19
"FINLEY FOREST","Q2","over",1
"FINLEY FOREST","Q2","under",0
"FINLEY FOREST","Q3","accurate",20
"FINLEY FOREST","Q3","over",0
"FINLEY FOREST","Q3","under",1
"FINLEY FOREST","Q4","accurate",4
"FINLEY FOREST","Q4","over",0
"FINLEY FOREST","Q4","under",14
"FINSBURY @ DAVIS PK TWNHM","Q1","accurate",3
"FINSBURY @ DAVIS PK TWNHM","Q1","over",4
"FINSBURY @ DAVIS PK TWNHM","Q1","under",0
"FINSBURY @ DAVIS PK TWNHM","Q2","accurate",5
"FINSBURY @ DAVIS PK TWNHM","Q2","over",1
"FINSBURY @ DAVIS PK TWNHM","Q2","under",0
"FINSBURY @ DAVIS PK TWNHM","Q3","accurate",6
"FINSBURY @ DAVIS PK TWNHM","Q3","over",0
"FINSBURY @ DAVIS PK TWNHM","Q3","under",0
"FINSBURY @ DAVIS PK TWNHM","Q4","accurate",2
"FINSBURY @ DAVIS PK TWNHM","Q4","over",1
"FINSBURY @ DAVIS PK TWNHM","Q4","under",3
"FIRE OAKS TOWNHOMES","Q1","accurate",1
"FIRE OAKS TOWNHOMES","Q1","over",2
"FIRE OAKS TOWNHOMES","Q1","under",0
"FIRE OAKS TOWNHOMES","Q2","accurate",3
"FIRE OAKS TOWNHOMES","Q2","over",0
"FIRE OAKS TOWNHOMES","Q2","under",0
"FIRE OAKS TOWNHOMES","Q3","accurate",3
"FIRE OAKS TOWNHOMES","Q3","over",0
"FIRE OAKS TOWNHOMES","Q3","under",0
"FIRE OAKS TOWNHOMES","Q4","accurate",2
"FIRE OAKS TOWNHOMES","Q4","over",0
"FIRE OAKS TOWNHOMES","Q4","under",1
"FISHER HEIGHTS","Q1","accurate",1
"FISHER HEIGHTS","Q1","over",4
"FISHER HEIGHTS","Q1","under",0
"FISHER HEIGHTS","Q2","accurate",3
"FISHER HEIGHTS","Q2","over",1
"FISHER HEIGHTS","Q2","under",0
"FISHER HEIGHTS","Q3","accurate",3
"FISHER HEIGHTS","Q3","over",0
"FISHER HEIGHTS","Q3","under",1
"FISHER HEIGHTS","Q4","accurate",1
"FISHER HEIGHTS","Q4","over",0
"FISHER HEIGHTS","Q4","under",3
"FITZFORD ESTATE","Q1","accurate",0
"FITZFORD ESTATE","Q1","over",3
"FITZFORD ESTATE","Q1","under",0
"FITZFORD ESTATE","Q2","accurate",2
"FITZFORD ESTATE","Q2","over",0
"FITZFORD ESTATE","Q2","under",0
"FITZFORD ESTATE","Q3","accurate",2
"FITZFORD ESTATE","Q3","over",0
"FITZFORD ESTATE","Q3","under",0
"FITZFORD ESTATE","Q4","accurate",2
"FITZFORD ESTATE","Q4","over",0
"FITZFORD ESTATE","Q4","under",0
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q1","accurate",5
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q1","over",2
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q1","under",1
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q2","accurate",2
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q2","over",2
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q2","under",4
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q3","accurate",2
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q3","over",4
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q3","under",1
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q4","accurate",0
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q4","over",4
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Q4","under",4
"FOREST HILLS","Q1","accurate",3
"FOREST HILLS","Q1","over",8
"FOREST HILLS","Q1","under",3
"FOREST HILLS","Q2","accurate",8
"FOREST HILLS","Q2","over",2
"FOREST HILLS","Q2","under",4
"FOREST HILLS","Q3","accurate",1
"FOREST HILLS","Q3","over",6
"FOREST HILLS","Q3","under",7
"FOREST HILLS","Q4","accurate",5
"FOREST HILLS","Q4","over",5
"FOREST HILLS","Q4","under",4
"FOREST OAKS","Q1","accurate",1
"FOREST OAKS","Q1","over",7
"FOREST OAKS","Q1","under",0
"FOREST OAKS","Q2","accurate",6
"FOREST OAKS","Q2","over",1
"FOREST OAKS","Q2","under",0
"FOREST OAKS","Q3","accurate",7
"FOREST OAKS","Q3","over",0
"FOREST OAKS","Q3","under",0
"FOREST OAKS","Q4","accurate",2
"FOREST OAKS","Q4","over",0
"FOREST OAKS","Q4","under",6
"FORESTWOOD HEIGHTS","Q1","accurate",1
"FORESTWOOD HEIGHTS","Q1","over",14
"FORESTWOOD HEIGHTS","Q1","under",0
"FORESTWOOD HEIGHTS","Q2","accurate",4
"FORESTWOOD HEIGHTS","Q2","over",6
"FORESTWOOD HEIGHTS","Q2","under",3
"FORESTWOOD HEIGHTS","Q3","accurate",7
"FORESTWOOD HEIGHTS","Q3","over",1
"FORESTWOOD HEIGHTS","Q3","under",7
"FORESTWOOD HEIGHTS","Q4","accurate",5
"FORESTWOOD HEIGHTS","Q4","over",0
"FORESTWOOD HEIGHTS","Q4","under",8
"FOX DEN","Q1","accurate",2
"FOX DEN","Q1","over",1
"FOX DEN","Q1","under",0
"FOX DEN","Q2","accurate",2
"FOX DEN","Q2","over",0
"FOX DEN","Q2","under",1
"FOX DEN","Q3","accurate",1
"FOX DEN","Q3","over",1
"FOX DEN","Q3","under",0
"FOX DEN","Q4","accurate",1
"FOX DEN","Q4","over",1
"FOX DEN","Q4","under",1
"FRAZIER FIRST","Q1","accurate",5
"FRAZIER FIRST","Q1","over",0
"FRAZIER FIRST","Q1","under",0
"FRAZIER FIRST","Q2","accurate",2
"FRAZIER FIRST","Q2","over",0
"FRAZIER FIRST","Q2","under",0
"FRAZIER FIRST","Q3","accurate",2
"FRAZIER FIRST","Q3","over",1
"FRAZIER FIRST","Q3","under",0
"FRAZIER FIRST","Q4","accurate",3
"FRAZIER FIRST","Q4","over",0
"FRAZIER FIRST","Q4","under",0
"GAITHERS POINTE","Q1","accurate",5
"GAITHERS POINTE","Q1","over",2
"GAITHERS POINTE","Q1","under",0
"GAITHERS POINTE","Q2","accurate",5
"GAITHERS POINTE","Q2","over",1
"GAITHERS POINTE","Q2","under",0
"GAITHERS POINTE","Q3","accurate",4
"GAITHERS POINTE","Q3","over",1
"GAITHERS POINTE","Q3","under",1
"GAITHERS POINTE","Q4","accurate",5
"GAITHERS POINTE","Q4","over",1
"GAITHERS POINTE","Q4","under",1
"GANYARD","Q1","accurate",2
"GANYARD","Q1","over",1
"GANYARD","Q1","under",0
"GANYARD","Q2","accurate",3
"GANYARD","Q2","over",0
"GANYARD","Q2","under",0
"GANYARD","Q3","accurate",2
"GANYARD","Q3","over",0
"GANYARD","Q3","under",0
"GANYARD","Q4","accurate",3
"GANYARD","Q4","over",0
"GANYARD","Q4","under",0
"GANYARD FARM","Q1","accurate",3
"GANYARD FARM","Q1","over",3
"GANYARD FARM","Q1","under",1
"GANYARD FARM","Q2","accurate",4
"GANYARD FARM","Q2","over",3
"GANYARD FARM","Q2","under",0
"GANYARD FARM","Q3","accurate",6
"GANYARD FARM","Q3","over",0
"GANYARD FARM","Q3","under",0
"GANYARD FARM","Q4","accurate",6
"GANYARD FARM","Q4","over",0
"GANYARD FARM","Q4","under",1
"GARRETT FARMS","Q1","accurate",4
"GARRETT FARMS","Q1","over",4
"GARRETT FARMS","Q1","under",0
"GARRETT FARMS","Q2","accurate",6
"GARRETT FARMS","Q2","over",1
"GARRETT FARMS","Q2","under",1
"GARRETT FARMS","Q3","accurate",3
"GARRETT FARMS","Q3","over",0
"GARRETT FARMS","Q3","under",5
"GARRETT FARMS","Q4","accurate",7
"GARRETT FARMS","Q4","over",0
"GARRETT FARMS","Q4","under",1
"GATEWOOD","Q1","accurate",1
"GATEWOOD","Q1","over",2
"GATEWOOD","Q1","under",0
"GATEWOOD","Q2","accurate",2
"GATEWOOD","Q2","over",0
"GATEWOOD","Q2","under",0
"GATEWOOD","Q3","accurate",2
"GATEWOOD","Q3","over",0
"GATEWOOD","Q3","under",0
"GATEWOOD","Q4","accurate",2
"GATEWOOD","Q4","over",0
"GATEWOOD","Q4","under",0
"GLEN LAUREL","Q1","accurate",2
"GLEN LAUREL","Q1","over",0
"GLEN LAUREL","Q1","under",0
"GLEN LAUREL","Q2","accurate",2
"GLEN LAUREL","Q2","over",0
"GLEN LAUREL","Q2","under",0
"GLEN LAUREL","Q3","accurate",2
"GLEN LAUREL","Q3","over",0
"GLEN LAUREL","Q3","under",0
"GLEN LAUREL","Q4","accurate",2
"GLEN LAUREL","Q4","over",0
"GLEN LAUREL","Q4","under",0
"GLEN STONE","Q1","accurate",5
"GLEN STONE","Q1","over",4
"GLEN STONE","Q1","under",0
"GLEN STONE","Q2","accurate",8
"GLEN STONE","Q2","over",1
"GLEN STONE","Q2","under",0
"GLEN STONE","Q3","accurate",6
"GLEN STONE","Q3","over",3
"GLEN STONE","Q3","under",0
"GLEN STONE","Q4","accurate",6
"GLEN STONE","Q4","over",0
"GLEN STONE","Q4","under",3
"GLENBROOK","Q1","accurate",1
"GLENBROOK","Q1","over",9
"GLENBROOK","Q1","under",0
"GLENBROOK","Q2","accurate",4
"GLENBROOK","Q2","over",5
"GLENBROOK","Q2","under",0
"GLENBROOK","Q3","accurate",4
"GLENBROOK","Q3","over",0
"GLENBROOK","Q3","under",5
"GLENBROOK","Q4","accurate",2
"GLENBROOK","Q4","over",0
"GLENBROOK","Q4","under",8
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q1","accurate",5
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q1","over",1
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q1","under",0
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q2","accurate",4
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q2","over",0
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q2","under",0
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q3","accurate",5
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q3","over",0
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q3","under",1
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q4","accurate",1
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q4","over",0
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC","Q4","under",1
"GLENNVIEW PARK","Q1","accurate",1
"GLENNVIEW PARK","Q1","over",12
"GLENNVIEW PARK","Q1","under",0
"GLENNVIEW PARK","Q2","accurate",6
"GLENNVIEW PARK","Q2","over",4
"GLENNVIEW PARK","Q2","under",3
"GLENNVIEW PARK","Q3","accurate",8
"GLENNVIEW PARK","Q3","over",0
"GLENNVIEW PARK","Q3","under",4
"GLENNVIEW PARK","Q4","accurate",6
"GLENNVIEW PARK","Q4","over",0
"GLENNVIEW PARK","Q4","under",7
"GLIDEWAY","Q1","accurate",1
"GLIDEWAY","Q1","over",1
"GLIDEWAY","Q1","under",0
"GLIDEWAY","Q2","accurate",2
"GLIDEWAY","Q2","over",0
"GLIDEWAY","Q2","under",0
"GLIDEWAY","Q3","accurate",1
"GLIDEWAY","Q3","over",0
"GLIDEWAY","Q3","under",0
"GLIDEWAY","Q4","accurate",1
"GLIDEWAY","Q4","over",0
"GLIDEWAY","Q4","under",1
"GOLD LEAF VENTURES-NEW SFR","Q1","accurate",2
"GOLD LEAF VENTURES-NEW SFR","Q1","over",0
"GOLD LEAF VENTURES-NEW SFR","Q1","under",0
"GOLD LEAF VENTURES-NEW SFR","Q2","accurate",2
"GOLD LEAF VENTURES-NEW SFR","Q2","over",0
"GOLD LEAF VENTURES-NEW SFR","Q2","under",0
"GOLD LEAF VENTURES-NEW SFR","Q3","accurate",0
"GOLD LEAF VENTURES-NEW SFR","Q3","over",0
"GOLD LEAF VENTURES-NEW SFR","Q3","under",0
"GOLD LEAF VENTURES-NEW SFR","Q4","accurate",1
"GOLD LEAF VENTURES-NEW SFR","Q4","over",0
"GOLD LEAF VENTURES-NEW SFR","Q4","under",0
"GRANDIN TRACE","Q1","accurate",1
"GRANDIN TRACE","Q1","over",1
"GRANDIN TRACE","Q1","under",0
"GRANDIN TRACE","Q2","accurate",1
"GRANDIN TRACE","Q2","over",0
"GRANDIN TRACE","Q2","under",0
"GRANDIN TRACE","Q3","accurate",1
"GRANDIN TRACE","Q3","over",0
"GRANDIN TRACE","Q3","under",0
"GRANDIN TRACE","Q4","accurate",1
"GRANDIN TRACE","Q4","over",0
"GRANDIN TRACE","Q4","under",0
"GREEN HOPE VALLEY","Q1","accurate",6
"GREEN HOPE VALLEY","Q1","over",3
"GREEN HOPE VALLEY","Q1","under",0
"GREEN HOPE VALLEY","Q2","accurate",5
"GREEN HOPE VALLEY","Q2","over",1
"GREEN HOPE VALLEY","Q2","under",2
"GREEN HOPE VALLEY","Q3","accurate",5
"GREEN HOPE VALLEY","Q3","over",1
"GREEN HOPE VALLEY","Q3","under",2
"GREEN HOPE VALLEY","Q4","accurate",6
"GREEN HOPE VALLEY","Q4","over",1
"GREEN HOPE VALLEY","Q4","under",1
"GREEN MILL","Q1","accurate",1
"GREEN MILL","Q1","over",3
"GREEN MILL","Q1","under",0
"GREEN MILL","Q2","accurate",3
"GREEN MILL","Q2","over",0
"GREEN MILL","Q2","under",0
"GREEN MILL","Q3","accurate",2
"GREEN MILL","Q3","over",0
"GREEN MILL","Q3","under",1
"GREEN MILL","Q4","accurate",1
"GREEN MILL","Q4","over",0
"GREEN MILL","Q4","under",2
"GREENWOOD","Q1","accurate",8
"GREENWOOD","Q1","over",21
"GREENWOOD","Q1","under",0
"GREENWOOD","Q2","accurate",18
"GREENWOOD","Q2","over",6
"GREENWOOD","Q2","under",4
"GREENWOOD","Q3","accurate",19
"GREENWOOD","Q3","over",2
"GREENWOOD","Q3","under",7
"GREENWOOD","Q4","accurate",15
"GREENWOOD","Q4","over",3
"GREENWOOD","Q4","under",10
"GREER AND JOYNER","Q1","accurate",2
"GREER AND JOYNER","Q1","over",10
"GREER AND JOYNER","Q1","under",0
"GREER AND JOYNER","Q2","accurate",2
"GREER AND JOYNER","Q2","over",6
"GREER AND JOYNER","Q2","under",3
"GREER AND JOYNER","Q3","accurate",2
"GREER AND JOYNER","Q3","over",2
"GREER AND JOYNER","Q3","under",7
"GREER AND JOYNER","Q4","accurate",0
"GREER AND JOYNER","Q4","over",0
"GREER AND JOYNER","Q4","under",11
"GREY MOSS","Q1","accurate",4
"GREY MOSS","Q1","over",4
"GREY MOSS","Q1","under",0
"GREY MOSS","Q2","accurate",3
"GREY MOSS","Q2","over",3
"GREY MOSS","Q2","under",1
"GREY MOSS","Q3","accurate",3
"GREY MOSS","Q3","over",1
"GREY MOSS","Q3","under",3
"GREY MOSS","Q4","accurate",4
"GREY MOSS","Q4","over",1
"GREY MOSS","Q4","under",3
"GREYFIELD","Q1","accurate",2
"GREYFIELD","Q1","over",2
"GREYFIELD","Q1","under",0
"GREYFIELD","Q2","accurate",4
"GREYFIELD","Q2","over",0
"GREYFIELD","Q2","under",0
"GREYFIELD","Q3","accurate",3
"GREYFIELD","Q3","over",0
"GREYFIELD","Q3","under",1
"GREYFIELD","Q4","accurate",1
"GREYFIELD","Q4","over",0
"GREYFIELD","Q4","under",3
"GREYSTONE","Q1","accurate",0
"GREYSTONE","Q1","over",2
"GREYSTONE","Q1","under",0
"GREYSTONE","Q2","accurate",2
"GREYSTONE","Q2","over",0
"GREYSTONE","Q2","under",0
"GREYSTONE","Q3","accurate",1
"GREYSTONE","Q3","over",0
"GREYSTONE","Q3","under",0
"GREYSTONE","Q4","accurate",2
"GREYSTONE","Q4","over",0
"GREYSTONE","Q4","under",0
