"VCS_block","VCS_SALES_QUARTILE","VCS_OVER_UNDER","count"
"T823F","Q1","under",0
"T823F","Q2","accurate",2
"T823F","Q2","over",0
"T823F","Q2","under",0
"T823F","Q3","accurate",3
"T823F","Q3","over",0
"T823F","Q3","under",0
"T823F","Q4","accurate",1
"T823F","Q4","over",0
"T823F","Q4","under",1
"T823G","Q1","accurate",2
"T823G","Q1","over",0
"T823G","Q1","under",0
"T823G","Q2","accurate",2
"T823G","Q2","over",0
"T823G","Q2","under",0
"T823G","Q3","accurate",2
"T823G","Q3","over",0
"T823G","Q3","under",0
"T823G","Q4","accurate",2
"T823G","Q4","over",0
"T823G","Q4","under",0
"T823I","Q1","accurate",0
"T823I","Q1","over",2
"T823I","Q1","under",0
"T823I","Q2","accurate",2
"T823I","Q2","over",0
"T823I","Q2","under",0
"T823I","Q3","accurate",2
"T823I","Q3","over",0
"T823I","Q3","under",0
"T823I","Q4","accurate",2
"T823I","Q4","over",0
"T823I","Q4","under",0
"T823J","Q1","accurate",4
"T823J","Q1","over",1
"T823J","Q1","under",0
"T823J","Q2","accurate",2
"T823J","Q2","over",1
"T823J","Q2","under",0
"T823J","Q3","accurate",2
"T823J","Q3","over",0
"T823J","Q3","under",2
"T823J","Q4","accurate",0
"T823J","Q4","over",0
"T823J","Q4","under",4
"T824A","Q1","accurate",0
"T824A","Q1","over",3
"T824A","Q1","under",0
"T824A","Q2","accurate",2
"T824A","Q2","over",1
"T824A","Q2","under",0
"T824A","Q3","accurate",3
"T824A","Q3","over",0
"T824A","Q3","under",0
"T824A","Q4","accurate",2
"T824A","Q4","over",0
"T824A","Q4","under",1
"T824B","Q1","accurate",2
"T824B","Q1","over",0
"T824B","Q1","under",0
"T824B","Q2","accurate",1
"T824B","Q2","over",0
"T824B","Q2","under",0
"T824B","Q3","accurate",1
"T824B","Q3","over",0
"T824B","Q3","under",0
"T824B","Q4","accurate",0
"T824B","Q4","over",0
"T824B","Q4","under",2
"T824C","Q1","accurate",4
"T824C","Q1","over",1
"T824C","Q1","under",0
"T824C","Q2","accurate",5
"T824C","Q2","over",0
"T824C","Q2","under",0
"T824C","Q3","accurate",3
"T824C","Q3","over",0
"T824C","Q3","under",0
"T824C","Q4","accurate",2
"T824C","Q4","over",0
"T824C","Q4","under",2
"T830A","Q1","accurate",2
"T830A","Q1","over",2
"T830A","Q1","under",0
"T830A","Q2","accurate",4
"T830A","Q2","over",0
"T830A","Q2","under",0
"T830A","Q3","accurate",2
"T830A","Q3","over",0
"T830A","Q3","under",1
"T830A","Q4","accurate",1
"T830A","Q4","over",0
"T830A","Q4","under",3
"T830C","Q1","accurate",6
"T830C","Q1","over",10
"T830C","Q1","under",0
"T830C","Q2","accurate",16
"T830C","Q2","over",0
"T830C","Q2","under",0
"T830C","Q3","accurate",16
"T830C","Q3","over",0
"T830C","Q3","under",0
"T830C","Q4","accurate",5
"T830C","Q4","over",0
"T830C","Q4","under",10
"T830D","Q1","accurate",22
"T830D","Q1","over",17
"T830D","Q1","under",1
"T830D","Q2","accurate",39
"T830D","Q2","over",1
"T830D","Q2","under",0
"T830D","Q3","accurate",31
"T830D","Q3","over",3
"T830D","Q3","under",6
"T830D","Q4","accurate",15
"T830D","Q4","over",0
"T830D","Q4","under",25
"T830E","Q1","accurate",9
"T830E","Q1","over",9
"T830E","Q1","under",1
"T830E","Q2","accurate",18
"T830E","Q2","over",0
"T830E","Q2","under",1
"T830E","Q3","accurate",18
"T830E","Q3","over",0
"T830E","Q3","under",1
"T830E","Q4","accurate",16
"T830E","Q4","over",0
"T830E","Q4","under",3
"T831D","Q1","accurate",7
"T831D","Q1","over",2
"T831D","Q1","under",0
"T831D","Q2","accurate",9
"T831D","Q2","over",0
"T831D","Q2","under",0
"T831D","Q3","accurate",7
"T831D","Q3","over",0
"T831D","Q3","under",1
"T831D","Q4","accurate",6
"T831D","Q4","over",0
"T831D","Q4","under",3
"T831E","Q1","accurate",0
"T831E","Q1","over",2
"T831E","Q1","under",0
"T831E","Q2","accurate",1
"T831E","Q2","over",0
"T831E","Q2","under",0
"T831E","Q3","accurate",1
"T831E","Q3","over",0
"T831E","Q3","under",0
"T831E","Q4","accurate",1
"T831E","Q4","over",0
"T831E","Q4","under",0
"T833A","Q1","accurate",4
"T833A","Q1","over",1
"T833A","Q1","under",0
"T833A","Q2","accurate",4
"T833A","Q2","over",0
"T833A","Q2","under",0
"T833A","Q3","accurate",4
"T833A","Q3","over",0
"T833A","Q3","under",0
"T833A","Q4","accurate",2
"T833A","Q4","over",0
"T833A","Q4","under",3
"T833B","Q1","accurate",6
"T833B","Q1","over",6
"T833B","Q1","under",3
"T833B","Q2","accurate",12
"T833B","Q2","over",3
"T833B","Q2","under",0
"T833B","Q3","accurate",13
"T833B","Q3","over",1
"T833B","Q3","under",2
"T833B","Q4","accurate",2
"T833B","Q4","over",1
"T833B","Q4","under",10
"T833D","Q1","accurate",7
"T833D","Q1","over",7
"T833D","Q1","under",0
"T833D","Q2","accurate",12
"T833D","Q2","over",0
"T833D","Q2","under",0
"T833D","Q3","accurate",13
"T833D","Q3","over",0
"T833D","Q3","under",0
"T833D","Q4","accurate",7
"T833D","Q4","over",0
"T833D","Q4","under",6
"T833F","Q1","accurate",0
"T833F","Q1","over",7
"T833F","Q1","under",0
"T833F","Q2","accurate",5
"T833F","Q2","over",1
"T833F","Q2","under",0
"T833F","Q3","accurate",7
"T833F","Q3","over",0
"T833F","Q3","under",1
"T833F","Q4","accurate",3
"T833F","Q4","over",0
"T833F","Q4","under",2
"T834A","Q1","accurate",4
"T834A","Q1","over",4
"T834A","Q1","under",0
"T834A","Q2","accurate",7
"T834A","Q2","over",0
"T834A","Q2","under",0
"T834A","Q3","accurate",7
"T834A","Q3","over",0
"T834A","Q3","under",0
"T834A","Q4","accurate",6
"T834A","Q4","over",0
"T834A","Q4","under",2
"T840A","Q1","accurate",2
"T840A","Q1","over",4
"T840A","Q1","under",0
"T840A","Q2","accurate",3
"T840A","Q2","over",2
"T840A","Q2","under",0
"T840A","Q3","accurate",4
"T840A","Q3","over",0
"T840A","Q3","under",1
"T840A","Q4","accurate",4
"T840A","Q4","over",0
"T840A","Q4","under",1
"T840B","Q1","accurate",12
"T840B","Q1","over",16
"T840B","Q1","under",0
"T840B","Q2","accurate",20
"T840B","Q2","over",7
"T840B","Q2","under",1
"T840B","Q3","accurate",22
"T840B","Q3","over",0
"T840B","Q3","under",4
"T840B","Q4","accurate",14
"T840B","Q4","over",0
"T840B","Q4","under",13
"T840C","Q1","accurate",3
"T840C","Q1","over",3
"T840C","Q1","under",0
"T840C","Q2","accurate",4
"T840C","Q2","over",0
"T840C","Q2","under",1
"T840C","Q3","accurate",5
"T840C","Q3","over",0
"T840C","Q3","under",0
"T840C","Q4","accurate",2
"T840C","Q4","over",0
"T840C","Q4","under",3
"T840D","Q1","accurate",6
"T840D","Q1","over",35
"T840D","Q1","under",0
"T840D","Q2","accurate",31
"T840D","Q2","over",3
"T840D","Q2","under",0
"T840D","Q3","accurate",39
"T840D","Q3","over",0
"T840D","Q3","under",0
"T840D","Q4","accurate",14
"T840D","Q4","over",0
"T840D","Q4","under",21
"T840E","Q1","accurate",6
"T840E","Q1","over",2
"T840E","Q1","under",0
"T840E","Q2","accurate",8
"T840E","Q2","over",0
"T840E","Q2","under",0
"T840E","Q3","accurate",8
"T840E","Q3","over",0
"T840E","Q3","under",0
"T840E","Q4","accurate",7
"T840E","Q4","over",0
"T840E","Q4","under",1
"T840F","Q1","accurate",13
"T840F","Q1","over",0
"T840F","Q1","under",2
"T840F","Q2","accurate",12
"T840F","Q2","over",0
"T840F","Q2","under",1
"T840F","Q3","accurate",11
"T840F","Q3","over",0
"T840F","Q3","under",2
"T840F","Q4","accurate",13
"T840F","Q4","over",0
"T840F","Q4","under",1
"T841A","Q1","accurate",0
"T841A","Q1","over",2
"T841A","Q1","under",0
"T841A","Q2","accurate",2
"T841A","Q2","over",0
"T841A","Q2","under",0
"T841A","Q3","accurate",1
"T841A","Q3","over",0
"T841A","Q3","under",1
"T841A","Q4","accurate",0
"T841A","Q4","over",0
"T841A","Q4","under",2
"T841B","Q1","accurate",2
"T841B","Q1","over",1
"T841B","Q1","under",0
"T841B","Q2","accurate",3
"T841B","Q2","over",0
"T841B","Q2","under",0
"T841B","Q3","accurate",2
"T841B","Q3","over",0
"T841B","Q3","under",0
"T841B","Q4","accurate",3
"T841B","Q4","over",0
"T841B","Q4","under",0
"T841C","Q1","accurate",1
"T841C","Q1","over",2
"T841C","Q1","under",0
"T841C","Q2","accurate",3
"T841C","Q2","over",0
"T841C","Q2","under",0
"T841C","Q3","accurate",3
"T841C","Q3","over",0
"T841C","Q3","under",0
"T841C","Q4","accurate",3
"T841C","Q4","over",0
"T841C","Q4","under",0
"T843A","Q1","accurate",5
"T843A","Q1","over",1
"T843A","Q1","under",0
"T843A","Q2","accurate",4
"T843A","Q2","over",0
"T843A","Q2","under",0
"T843A","Q3","accurate",5
"T843A","Q3","over",0
"T843A","Q3","under",1
"T843A","Q4","accurate",1
"T843A","Q4","over",0
"T843A","Q4","under",1
"T846A","Q1","accurate",0
"T846A","Q1","over",1
"T846A","Q1","under",1
"T846A","Q2","accurate",1
"T846A","Q2","over",0
"T846A","Q2","under",0
"T846A","Q3","accurate",1
"T846A","Q3","over",0
"T846A","Q3","under",0
"T846A","Q4","accurate",0
"T846A","Q4","over",0
"T846A","Q4","under",1
"T846B","Q1","accurate",1
"T846B","Q1","over",1
"T846B","Q1","under",0
"T846B","Q2","accurate",0
"T846B","Q2","over",1
"T846B","Q2","under",1
"T846B","Q3","accurate",0
"T846B","Q3","over",1
"T846B","Q3","under",1
"T846B","Q4","accurate",1
"T846B","Q4","over",0
"T846B","Q4","under",1
"T850A","Q1","accurate",3
"T850A","Q1","over",1
"T850A","Q1","under",0
"T850A","Q2","accurate",3
"T850A","Q2","over",0
"T850A","Q2","under",0
"T850A","Q3","accurate",3
"T850A","Q3","over",0
"T850A","Q3","under",1
"T850A","Q4","accurate",2
"T850A","Q4","over",0
"T850A","Q4","under",0
"T850B","Q1","accurate",3
"T850B","Q1","over",12
"T850B","Q1","under",0
"T850B","Q2","accurate",11
"T850B","Q2","over",4
"T850B","Q2","under",0
"T850B","Q3","accurate",13
"T850B","Q3","over",1
"T850B","Q3","under",0
"T850B","Q4","accurate",10
"T850B","Q4","over",0
"T850B","Q4","under",5
"T851A","Q1","accurate",11
"T851A","Q1","over",1
"T851A","Q1","under",0
"T851A","Q2","accurate",8
"T851A","Q2","over",1
"T851A","Q2","under",2
"T851A","Q3","accurate",6
"T851A","Q3","over",0
"T851A","Q3","under",5
"T851A","Q4","accurate",5
"T851A","Q4","over",1
"T851A","Q4","under",5
"T852A","Q1","accurate",2
"T852A","Q1","over",0
"T852A","Q1","under",0
"T852A","Q2","accurate",2
"T852A","Q2","over",0
"T852A","Q2","under",0
"T852A","Q3","accurate",1
"T852A","Q3","over",0
"T852A","Q3","under",0
"T852A","Q4","accurate",2
"T852A","Q4","over",0
"T852A","Q4","under",0
"T860A","Q1","accurate",8
"T860A","Q1","over",4
"T860A","Q1","under",0
"T860A","Q2","accurate",11
"T860A","Q2","over",0
"T860A","Q2","under",0
"T860A","Q3","accurate",11
"T860A","Q3","over",0
"T860A","Q3","under",0
"T860A","Q4","accurate",5
"T860A","Q4","over",0
"T860A","Q4","under",6
"T860B","Q1","accurate",0
"T860B","Q1","over",3
"T860B","Q1","under",4
"T860B","Q2","accurate",0
"T860B","Q2","over",3
"T860B","Q2","under",3
"T860B","Q3","accurate",0
"T860B","Q3","over",4
"T860B","Q3","under",2
"T860B","Q4","accurate",0
"T860B","Q4","over",3
"T860B","Q4","under",4
"T860C","Q1","accurate",2
"T860C","Q1","over",4
"T860C","Q1","under",1
"T860C","Q2","accurate",6
"T860C","Q2","over",0
"T860C","Q2","under",0
"T860C","Q3","accurate",1
"T860C","Q3","over",2
"T860C","Q3","under",3
"T860C","Q4","accurate",6
"T860C","Q4","over",0
"T860C","Q4","under",0
"T860L","Q1","accurate",12
"T860L","Q1","over",1
"T860L","Q1","under",10
"T860L","Q2","accurate",20
"T860L","Q2","over",1
"T860L","Q2","under",1
"T860L","Q3","accurate",9
"T860L","Q3","over",12
"T860L","Q3","under",3
"T860L","Q4","accurate",0
"T860L","Q4","over",21
"T860L","Q4","under",0
